ISO,Wavelength_nm,Normalized_Flux,Polarized_Flux,Degree_of_Polarization_%
1I_Oumuamua,534.2105263157895,0.7200256704944242,0.7041448179569989,-2.2055953264166748
1I_Oumuamua,534.8370927318296,0.7016282494398725,0.6861791332145015,-2.2018948407086523
1I_Oumuamua,535.4636591478696,0.6830302036249064,0.66800252003789,-2.200149203836534
1I_Oumuamua,536.0902255639098,0.6642728561073529,0.6496564269056142,-2.200365266675369
1I_Oumuamua,536.7167919799499,0.645396877555177,0.6311817390904163,-2.2025421812713053
1I_Oumuamua,537.34335839599,0.626442146807144,0.6126186270898856,-2.206671404169442
1I_Oumuamua,537.9699248120301,0.6074476191555503,0.5940064025713299,-2.212736729943225
1I_Oumuamua,538.5964912280701,0.5884512028954225,0.5753833825617671,-2.220714354793781
1I_Oumuamua,539.2230576441102,0.5694896446130354,0.556786762533521,-2.230572969969615
1I_Oumuamua,539.8496240601504,0.5505984236133975,0.5382524989514748,-2.242273884640004
1I_Oumuamua,540.4761904761905,0.5318116558123395,0.5198152017606634,-2.2557711777398937
1I_Oumuamua,541.1027568922306,0.5131620073445301,0.5015080372033757,-2.271011878190364
1I_Oumuamua,541.7293233082706,0.4946806180650731,0.4833626412645942,-2.287936172787357
1I_Oumuamua,542.3558897243108,0.4763970350495067,0.4654090439539752,-2.3064776409428287
1I_Oumuamua,542.9824561403509,0.458339156126078,0.4476756045430535,-2.3265635153570066
1I_Oumuamua,543.609022556391,0.4405331834052649,0.4301889577884863,-2.348114967598821
1I_Oumuamua,544.2355889724311,0.4230035867055661,0.4129739710871629,-2.371047417473626
1I_Oumuamua,544.8621553884711,0.4057730767116218,0.3960537124272797,-2.3952708649641434
1I_Oumuamua,545.4887218045112,0.3888625876415863,0.3794494289221508,-2.420690243441882
1I_Oumuamua,546.1152882205514,0.3722912691454564,0.3631805356409786,-2.44720579276283
1I_Oumuamua,546.7418546365915,0.3560764871052262,0.347264614383757,-2.4747134507831565
1I_Oumuamua,547.3684210526316,0.3402338329614099,0.3317174219862704,-2.5031052617584697
1I_Oumuamua,547.9949874686716,0.3247771411491322,0.3165529076864323,-2.532269800023729
1I_Oumuamua,548.6215538847118,0.3097185141903827,0.301783239034899,-2.5620926072911376
1I_Oumuamua,549.2481203007519,0.2950683549576962,0.2874188357915986,-2.5924566418497488
1I_Oumuamua,549.874686716792,0.2808354055981223,0.2734684112153065,-2.623242737903945
1I_Oumuamua,550.5012531328321,0.2670267925852554,0.2599390201260354,-2.654330073247991
1I_Oumuamua,551.1278195488721,0.2536480773508502,0.2468361130993624,-2.685596643441309
1I_Oumuamua,551.7543859649122,0.2407033119364292,0.2341635961380938,-2.7169197406235104
1I_Oumuamua,552.3809523809524,0.2281950990989009,0.2219238951594346,-2.7481764350900564
1I_Oumuamua,553.0075187969925,0.2161246563025117,0.2101180246349163,-2.779244057738534
1I_Oumuamua,553.6340852130326,0.2044918830321022,0.1987456597253039,-2.8100006814922334
1I_Oumuamua,554.2606516290726,0.1932954308696095,0.187805211263354,-2.840325599811543
1I_Oumuamua,554.8872180451128,0.1825327757864526,0.1772939029529132,-2.8700998004152867
1I_Oumuamua,555.5137844611529,0.1722002921189005,0.167207850173259,-2.899206432352797
1I_Oumuamua,556.140350877193,0.1622933277111422,0.157542139802049,-2.9275312645937457
1I_Oumuamua,556.7669172932331,0.1528062797315,0.148290910498484,-2.9549631343358604
1I_Oumuamua,557.3934837092731,0.1437326706904169,0.1394474329195271,-2.981394383271188
1I_Oumuamua,558.0200501253132,0.1350652242144361,0.1310041893759676,-3.006721280098718
1I_Oumuamua,558.6466165413534,0.1267959401578348,0.1229529524711061,-3.030844427625199
1I_Oumuamua,559.2731829573935,0.1189161686626311,0.1152848623024216,-3.053669152856414
1I_Oumuamua,559.8997493734336,0.111416682807936,0.1079905018452259,-3.0751058785480536
1I_Oumuamua,560.5263157894736,0.1042877495208551,0.1010599701766456,-3.0950704747579105
1I_Oumuamua,561.1528822055138,0.0975191984528606,0.0944829532376951,-3.1134845890197824
1I_Oumuamua,561.7794486215539,0.0911004885576399,0.0882487918704864,-3.13027595384324
1I_Oumuamua,562.406015037594,0.0850207721384155,0.0823465469062218,-3.1453786703325086
1I_Oumuamua,563.0325814536341,0.079268956164518,0.0767650611173574,-3.158733466811322
1I_Oumuamua,563.6591478696741,0.0738337606881495,0.0714930178837257,-3.1702879314388
1I_Oumuamua,564.2857142857142,0.0687037742227308,0.0665189964573722,-3.1799967179034154
1I_Oumuamua,564.9122807017544,0.0638675059736656,0.0618315237440511,-3.187821723387794
1I_Oumuamua,565.5388471177945,0.0593134348406473,0.0574191225506136,-3.1937322381059032
1I_Oumuamua,566.1654135338346,0.0550300551375756,0.0532703562767147,-3.197705065825783
1I_Oumuamua,566.7919799498746,0.0510059190016768,0.0493738700563218,-3.1997246149047878
1I_Oumuamua,567.4185463659148,0.0472296754873044,0.0457184283792439,-3.199782959480089
1I_Oumuamua,568.0451127819549,0.04369010636217,0.0422929492453817,-3.197879870574288
1I_Oumuamua,568.671679197995,0.0403761586442385,0.0390865349245158,-3.1940228169940434
1I_Oumuamua,569.2982456140351,0.0372769739362651,0.0360884994122966,-3.188226936018225
1I_Oumuamua,569.9248120300751,0.0343819146318362,0.033288392688626,-3.180514973990585
1I_Oumuamua,570.5513784461152,0.031680587081867,0.0306760218979617,-3.1709171970501333
1I_Oumuamua,571.1779448621554,0.0291628618237745,0.0282414695822573,-3.159471272349534
1I_Oumuamua,571.8045112781955,0.0268188909870249,0.0259751091063914,-3.146222120227719
1I_Oumuamua,572.4310776942356,0.0246391229984805,0.02386761742312,-3.1312217379168352
1I_Oumuamua,573.0576441102756,0.0226143147190201,0.0219099853299682,-3.114528995475446
1I_Oumuamua,573.6842105263158,0.0207355411493084,0.0200935253741179,-3.0962094047488304
1I_Oumuamua,574.3107769423559,0.0189942028474525,0.0184098775634473,-3.076334862263136
1I_Oumuamua,574.937343358396,0.0173820312046727,0.0168510130425124,-3.0549833670623725
1I_Oumuamua,575.5639097744361,0.015891091727135,0.0154092358916129,-3.032238714595672
1I_Oumuamua,576.1904761904761,0.0145137854728181,0.014077183205241,-3.008190167856136
1I_Oumuamua,576.8170426065162,0.0132428487918506,0.0128478236033488,-2.982932107061921
1I_Oumuamua,577.4436090225564,0.0120713515172306,0.0117144543250913,-2.956563659254412
1I_Oumuamua,578.0701754385965,0.0109926937503472,0.0106706970501384,-2.9291883092671687
1I_Oumuamua,578.6967418546366,0.0100006013823633,0.009710492587422,-2.9009134935923764
1I_Oumuamua,579.3233082706766,0.0090891204884041,0.0088280945654121,-2.8718501787387654
1I_Oumuamua,579.9498746867168,0.0082526107267018,0.0080180622517906,-2.842112425735712
1I_Oumuamua,580.5764411027569,0.0074857378695126,0.007275252623827,-2.811816942492704
1I_Oumuamua,581.203007518797,0.0067834655868017,0.0065948118039421,-2.7810826257708827
1I_Oumuamua,581.8295739348371,0.0061410465975126,0.0059721659679598,-2.750030094564341
1I_Oumuamua,582.4561403508771,0.0055540132967532,0.0054030118264668,-2.718781216722366
1I_Oumuamua,583.0827067669172,0.0050181679605535,0.0048833067725961,-2.687458630670464
1I_Oumuamua,583.7092731829574,0.0045295726230285,0.0044092587824885,-2.656185264107207
1I_Oumuamua,584.3358395989975,0.0040845387139034,0.0039773161477137,-2.625083851565828
1I_Oumuamua,584.9624060150376,0.0036796165374781,0.0035841571120954,-2.5942764527338538
1I_Oumuamua,585.5889724310777,0.0033115846672907,0.0032266794787398,-2.563883973421274
1I_Oumuamua,586.2155388471178,0.0029774393240275,0.002901990246621,-2.534025691057148
1I_Oumuamua,586.8421052631579,0.002674383797676,0.0026073953298866,-2.504818786576944
1I_Oumuamua,587.468671679198,0.0023998179685559,0.0023403894071134,-2.4763778845376576
1I_Oumuamua,588.0952380952381,0.0021513279757365,0.0020986459421025,-2.448814603265672
1I_Oumuamua,588.7218045112782,0.0019266760754741,0.0018800074124534,-2.4222371168027608
1I_Oumuamua,589.3483709273182,0.0017237907267113,0.0016824757771167,-2.3967497303694256
1I_Oumuamua,589.9749373433584,0.0015407569353889,0.0015042032094029,-2.372452471011699
1I_Oumuamua,590.6015037593985,0.0013758068843352,0.0013434831175095,-2.3494406950379623
1I_Oumuamua,591.2280701754386,0.0012273108708426,0.0011987414705384,-2.32780471378636
1I_Oumuamua,591.8546365914787,0.0010937685697015,0.0010685284441905,-2.3076294391915977
1I_Oumuamua,592.4812030075188,0.0009738006354603,0.0009515103968505,-2.288994050542064
1I_Oumuamua,593.1077694235589,0.0008661406539989,0.0008464621835987,-2.271971683735131
1I_Oumuamua,593.734335839599,0.000769627450145,0.0007522598128029,-2.2566291442501534
1I_Oumuamua,594.3609022556391,0.000683197755023,0.00066787344734,-2.243026644965663
1I_Oumuamua,594.9874686716792,0.0006058792340863,0.0005923607501633,-2.2312175698496737
1I_Oumuamua,595.6140350877192,0.0005367838743462,0.0005248605718534,-2.221248264450536
1I_Oumuamua,596.2406015037594,0.0004751017271504,0.0004645869759614,-2.213157854010562
1I_Oumuamua,596.8671679197995,0.0004200950009771,0.0004108235963487,-2.2069780899162543
1I_Oumuamua,597.4937343358396,0.0003710924970747,0.0003629183193458,-2.202733225087744
1I_Oumuamua,598.1203007518797,0.0003274843793839,0.0003202782823721,-2.200439918796499
1I_Oumuamua,598.7468671679198,0.000288717269007,0.0002823651796668,-2.20010717128484
1I_Oumuamua,599.3734335839599,0.0002542896525229,0.0002486908649656,-2.2017362884438483
1I_Oumuamua,600.0,0.0002237475926777,0.0002188132403052,-2.205320876688309
2I_Borisov,350.0,0.209997851576562,0.2053373666230238,-2.219301254060222
2I_Borisov,350.6265664160401,0.2180835987521341,0.213222822205406,-2.2288592881542675
2I_Borisov,351.2531328320802,0.2263384629787492,0.2212678785618483,-2.2402663472080424
2I_Borisov,351.8796992481203,0.2347582823289206,0.2294680568736249,-2.253477663413589
2I_Borisov,352.5062656641604,0.2433384221971963,0.2378184327150996,-2.2684413880284846
2I_Borisov,353.1328320802005,0.2520737695745295,0.2463136349038241,-2.285098794859876
2I_Borisov,353.7593984962406,0.2609587286407465,0.2549478457058126,-2.3033845107395763
2I_Borisov,354.3859649122807,0.269987217740159,0.2637148024164104,-2.3232267720856736
2I_Borisov,355.0125313283208,0.2791526678015532,0.2726078003308561,-2.3445477065437603
2I_Borisov,355.6390977443609,0.2884480222595177,0.2816196971123001,-2.367263638602497
2I_Borisov,356.265664160401,0.2978657385293132,0.2907429185586913,-2.391285417984049
2I_Borisov,356.8922305764411,0.3073977910823862,0.2999694657637884,-2.416518769520644
2I_Borisov,357.5187969924812,0.3170356761640087,0.3092909236614381,-2.4428646631441207
2I_Borisov,358.1453634085213,0.3267704181885982,0.3186984709364428,-2.4702197025364074
2I_Borisov,358.7719298245614,0.3365925778419247,0.3281828912797401,-2.498476530915685
2I_Borisov,359.3984962406015,0.3464922619126919,0.3377345859602783,-2.5275242523656263
2I_Borisov,360.0250626566416,0.3564591348690099,0.3473435876810607,-2.5572488670542644
2I_Borisov,360.6516290726817,0.3664824321879178,0.3569995756821841,-2.587533718634369
2I_Borisov,361.2781954887218,0.3765509754385703,0.3666918920495352,-2.618259952069497
2I_Borisov,361.9047619047619,0.3866531891119065,0.3764095591840281,-2.649306980088992
2I_Borisov,362.531328320802,0.3967771191815994,0.3861412983828948,-2.6805529564412054
2I_Borisov,363.1578947368421,0.4069104533730038,0.3958755494816851,-2.711875254087735
2I_Borisov,363.7844611528822,0.4170405431085269,0.4056004915031156,-2.7431509464618737
2I_Borisov,364.4110275689223,0.4271544270895862,0.4153040642569118,-2.774257289902585
2I_Borisov,365.0375939849624,0.437238856467001,0.4249739908331646,-2.80507220537068
2I_Borisov,365.6641604010025,0.4472803215433529,0.4345978009304731,-2.8354747575565957
2I_Borisov,366.2907268170426,0.4572650799427021,0.4441628549593362,-2.865345629499566
2I_Borisov,366.9172932330827,0.4671791861749268,0.4536563688606851,-2.8945675908554467
2I_Borisov,367.5438596491228,0.4770085225140916,0.4630654395792494,-2.923025957975462
2I_Borisov,368.1704260651629,0.4867388311025892,0.4723770711314636,-2.950609043990291
2I_Borisov,368.796992481203,0.4963557471853846,0.4815782012078174,-2.9772085971330458
2I_Borisov,369.4235588972431,0.5058448333716742,0.4906557282499665,-3.002720225580984
2I_Borisov,370.0501253132832,0.5151916148145439,0.4995965389433515,-3.027043807148577
2I_Borisov,370.6766917293233,0.5243816151929637,0.5083875360666168,-3.050083882224076
2I_Borisov,371.3032581453634,0.533400393374653,0.5170156666396413,-3.071750028407516
2I_Borisov,371.9298245614035,0.5422335806330202,0.5254679503124253,-3.091957215379783
2I_Borisov,372.5563909774436,0.55086691828667,0.5337315079374888,-3.110626138610114
2I_Borisov,373.1829573934837,0.5592862956257404,0.5417935902685942,-3.127683530592313
2I_Borisov,373.8095238095238,0.5674777879858152,0.5496416067286888,-3.1430624483882497
2I_Borisov,374.43609022556393,0.5754276948272291,0.5572631541897568,-3.1567025363501475
2I_Borisov,375.062656641604,0.5831225776753214,0.5646460457068325,-3.168550262990574
2I_Borisov,375.6892230576441,0.5905492977756875,0.5717783391477654,-3.178559131070545
2I_Borisov,376.3157894736842,0.5976950533176092,0.57864836565933,-3.186689860081216
2I_Borisov,376.9423558897243,0.6045474160787716,0.5852447579090584,-3.192910540403012
2I_Borisov,377.5689223057644,0.6110943673450117,0.5915564780406537,-3.1971967585371788
2I_Borisov,378.1954887218045,0.6173243329602168,0.5975728452790583,-3.199531692918282
2I_Borisov,378.8220551378446,0.6232262173636597,0.6032835631192858,-3.199906179931629
2I_Borisov,379.4486215538847,0.6287894364749064,0.6086787460308866,-3.1983187498765173
2I_Borisov,380.0751879699248,0.6340039492900749,0.6137489456075832,-3.1947756327341814
2I_Borisov,380.7017543859649,0.6388602880575696,0.6184851760891468,-3.189290733717792
2I_Borisov,381.328320802005,0.6433495869064427,0.6228789391800377,-3.1818855787004656
2I_Borisov,381.9548872180451,0.6474636088063055,0.6269222480868601,-3.172589229735455
2I_Borisov,382.5814536340852,0.6511947707440732,0.6306076506942137,-3.161438171000073
2I_Borisov,383.2080200501253,0.65453616700987,0.6339282517962607,-3.148476165610968
2I_Borisov,383.83458646616543,0.6574815904920306,0.6368777342992755,-3.1337540838726765
2I_Borisov,384.4611528822055,0.6600255518892849,0.6394503793086691,-3.117329703633536
2I_Borisov,385.0877192982456,0.6621632967569145,0.6416410850126412,-3.099267483532434
2I_Borisov,385.7142857142857,0.6638908203127831,0.6434453842736826,-3.079638310026332
2I_Borisov,386.3408521303258,0.665204879938711,0.6448594608387866,-3.0585192191913784
2I_Borisov,386.96741854636593,0.6661030053225774,0.6458801640794638,-3.035993094389373
2I_Borisov,387.593984962406,0.666583506196746,0.6465050221735532,-3.012148340986185
2I_Borisov,388.2205513784461,0.6666454776388958,0.6467322536424728,-2.9870785393986448
2I_Borisov,388.8471177944862,0.6662888029119852,0.6465607771599655,-2.9608820778316005
2I_Borisov,389.4736842105263,0.6655141538308869,0.6459902195516569,-2.933661766146477
2I_Borisov,390.1002506265664,0.6643229886540848,0.6450209219088452,-2.9055244323767044
2I_Borisov,390.7268170426065,0.6627175475097039,0.6436539437449416,-2.8765805034735825
2I_Borisov,391.3533834586466,0.6607008453759627,0.6418910651288584,-2.8469435719279064
2I_Borisov,391.9799498746867,0.6582766626468487,0.6397347867364236,-2.816729949968228
2I_Borisov,392.6065162907268,0.6554495333243522,0.6371883277685397,-2.78605821308532
2I_Borisov,393.2330827067669,0.6522247308888929,0.6342556216933057,-2.755048734674275
2I_Borisov,393.859649122807,0.6486082519095947,0.6309413097786221,-2.723823213620654
2I_Borisov,394.4862155388471,0.6446067974657206,0.6272507323918419,-2.6925041966845966
2I_Borisov,395.1127819548872,0.6402277524598594,0.6231899180537838,-2.6612145975574317
2I_Borisov,395.7393483709273,0.6354791629122736,0.618765570245761,-2.6300772144782267
2I_Borisov,396.3659147869674,0.6303697113341311,0.6139850519801452,-2.5992142483034235
2I_Borisov,396.9924812030075,0.6249086902851557,0.6088563681572987,-2.5687468229209736
2I_Borisov,397.6190476190476,0.6191059742283974,0.6033881457442792,-2.538794509891077
2I_Borisov,398.2456140350877,0.6129719898014534,0.5975896118235756,-2.5094748591791696
2I_Borisov,398.8721804511278,0.6065176846293799,0.5914705695729948,-2.480902937822797
2I_Borisov,399.498746867168,0.5997544948098071,0.5850413722506814,-2.4531908783428915
2I_Borisov,400.125313283208,0.5926943112053498,0.5783128952719541,-2.4264474386718025
2I_Borisov,400.7518796992481,0.5853494446822183,0.5712965064769976,-2.400777575325102
2I_Borisov,401.3784461152882,0.5777325904370864,0.5640040347004547,-2.376282031492344
2I_Borisov,402.0050125313283,0.5698567915566134,0.5564477367653506,-2.353056941663315
2I_Borisov,402.6315789473685,0.5617354019556526,0.5486402630345439,-2.3311934543414328
2I_Borisov,403.2581453634085,0.5533820488410711,0.5405946216628753,-2.310777374325031
2I_Borisov,403.8847117794486,0.5448105948482117,0.5323241417022373,-2.2918888259603607
2I_Borisov,404.5112781954887,0.5360350999964698,0.5238424352199023,-2.2746019386879497
2I_Borisov,405.1378446115288,0.5270697836091208,0.5151633585974348,-2.258984556116385
2I_Borisov,405.76441102756894,0.517928986340522,0.5063009731833651,-2.2450979697652764
2I_Borisov,406.390977443609,0.5086271324511501,0.4972695054774523,-2.232996678522376
2I_Borisov,407.0175438596491,0.4991786924675539,0.4880833070276848,-2.2227281747588354
2I_Borisov,407.6441102756892,0.4895981463603828,0.4787568142232478,-2.214332757942055
2I_Borisov,408.2706766917293,0.4798999473690785,0.4693045081673709,-2.2078433764775798
2I_Borisov,408.89724310776944,0.4700984865967142,0.4597408748133275,-2.2032854984007497
2I_Borisov,409.5238095238095,0.4602080584928893,0.4500803655449081,-2.2006770114256105
2I_Borisov,410.1503759398496,0.4502428273364566,0.4403373583793471,-2.2000281527433074
2I_Borisov,410.7769423558897,0.4402167948234062,0.430526119966136,-2.2013414688455133
2I_Borisov,411.4035087719298,0.4301437688583098,0.4206607685493055,-2.2046118055305373
2I_Borisov,412.03007518796994,0.4200373336405187,0.4107552380537496,-2.2098263281313577
2I_Borisov,412.65664160401,0.4099108211288372,0.4008232434480832,-2.2169645718861744
2I_Borisov,413.2832080200501,0.3997772839606106,0.3908782475273409,-2.2259985222538123
2I_Borisov,413.90977443609023,0.3896494698933025,0.3809334292488085,-2.236892724858765
2I_Borisov,414.5363408521303,0.379539797828553,0.3710016537433535,-2.2496044246343887
2I_Borisov,415.1629072681704,0.3694603354705717,0.3610954441130113,-2.264083733618183
2I_Borisov,415.7894736842105,0.3594227786625883,0.3512269551134015,-2.280273826740612
2I_Borisov,416.4160401002506,0.3494384324368728,0.3414079488068023,-2.298111164839106
2I_Borisov,417.04260651629073,0.3395181938057943,0.3316497722587065,-2.317525744021985
2I_Borisov,417.6691729323308,0.3296725363133681,0.3219633373373572,-2.338441370403663
2I_Borisov,418.2957393483709,0.319911496358901,0.3123591026623576,-2.360775959132938
2I_Borisov,418.922305764411,0.3102446612967299,0.3028470577350876,-2.384441856540771
2I_Borisov,419.5488721804511,0.3006811593085868,0.2934367092703476,-2.4093461841433026
2I_Borisov,420.1754385964912,0.2912296510380239,0.2841370697356794,-2.4353912031500107
2I_Borisov,420.8020050125313,0.2818983229694596,0.2749566480921193,-2.462474698046484
2I_Borisov,421.4285714285714,0.2726948825278993,0.2659034427179351,-2.4904903777464296
2I_Borisov,422.0551378446115,0.263626554869269,0.2569849364852756,-2.519328292738527
2I_Borisov,422.6817042606516,0.2547000813254947,0.2482080939486019,-2.548875266591053
2I_Borisov,423.3082706766917,0.2459217194631697,0.2395793605935258,-2.5790153401207694
2I_Borisov,423.9348370927318,0.2372972447096941,0.2311046640851388,-2.609630226482905
2I_Borisov,424.561403508772,0.2288319534963177,0.2227894174462591,-2.640599775396246
2I_Borisov,425.187969924812,0.2205306678635176,0.214638524088268,-2.6718024446813624
2I_Borisov,425.8145363408521,0.2123977414705671,0.2066563846103292,-2.7031157772614915
2I_Borisov,426.4411027568922,0.2044370669481095,0.1988469052769178,-2.7344168817539614
2I_Borisov,427.0676691729323,0.1966520845299334,0.1912135080786422,-2.7655829147660853
2I_Borisov,427.6942355889725,0.1890457918980119,0.1837591422773722,-2.79649156300274
2I_Borisov,428.3208020050125,0.1816207551732406,0.1764862973337249,-2.827021523293499
2I_Borisov,428.9473684210526,0.1743791209830626,0.1693970171128628,-2.857052978655503
2I_Borisov,429.5739348370928,0.167322629536467,0.1624929152634828,-2.886468068523651
2I_Borisov,430.2005012531328,0.1604526286364984,0.1557751916646008,-2.915151351302696
2I_Borisov,430.82706766917295,0.1537700885605268,0.1492446498353552,-2.9429902574259468
2I_Borisov,431.453634085213,0.1472756177390473,0.1429017152044765,-2.969875531142454
2I_Borisov,432.0802005012531,0.1409694791646287,0.1367464541381888,-2.9957016592989283
2I_Borisov,432.7067669172933,0.1348516074638887,0.1307785936281682,-3.020367285433547
2I_Borisov,433.3333333333333,0.1289216265669208,0.1249975415446117,-3.0437756075565305
2I_Borisov,433.9598997493735,0.1231788679104404,0.1194024073634617,-3.0658347580563983
2I_Borisov,434.5864661654135,0.1176223891130689,0.1139920232813134,-3.086458164240872
2I_Borisov,435.2130325814536,0.1122509930634887,0.1087649656363682,-3.105564888097528
2I_Borisov,435.83959899749374,0.1070632473647913,0.1037195765590099,-3.1230799439407297
2I_Borisov,436.4661654135338,0.1020575040810329,0.098853985780989,-3.138934592698237
2I_Borisov,437.092731829574,0.097231919734859,0.0941661325378011,-3.153066611682557
2I_Borisov,437.719298245614,0.0925844755080078,0.0896537875045479,-3.165420538788255
2I_Borisov,438.3458646616541,0.0881129975994594,0.0853145747112454,-3.1759478901569125
2I_Borisov,438.97243107769424,0.0838151776990178,0.0811459933892176,-3.184607350455443
2I_Borisov,439.5989974937343,0.079688593537067,0.0771454397057136,-3.1913649350210327
2I_Borisov,440.2255639097745,0.0757307294741432,0.0733102283492066,-3.1961941232363484
2I_Borisov,440.8521303258145,0.0719389970967776,0.0696376139329108,-3.1990759626115683
2I_Borisov,441.4786967418546,0.0683107557886938,0.0661248121887662,-3.199999143164769
2I_Borisov,442.10526315789474,0.0648433332489364,0.062769020928526,-3.198960041808745
2I_Borisov,442.7318295739348,0.061534045930748,0.0595674407524974,-3.1959627365700696
2I_Borisov,443.35839598997495,0.0583802193770085,0.0565172954899432,-3.1910189905845936
2I_Borisov,443.98496240601503,0.0553792084297723,0.0536158523580962,-3.1841482059321886
2I_Borisov,444.6115288220551,0.0525284172928122,0.0508604418291002,-3.1753773474919145
2I_Borisov,445.2380952380952,0.0498253194271313,0.0482484771959971,-3.1647408371164496
2I_Borisov,445.8646616541353,0.0472674772600553,0.0457774738300482,-3.152280418541104
2I_Borisov,446.49122807017545,0.0448525616887741,0.0434450681222172,-3.138044993557582
2I_Borisov,447.11779448621553,0.0425783713590416,0.0412490361015505,-3.122090430095455
2I_Borisov,447.7443609022556,0.0404428516991161,0.0391873117224112,-3.104479342964525
2I_Borisov,448.3709273182957,0.0384441136879669,0.0372580048111231,-3.0852808481185914
2I_Borisov,448.9974937343358,0.0365804523352257,0.0354594186604988,-3.064570291405016
2I_Borisov,449.624060150376,0.034850364848346,0.033790067258021,-3.04242895286462
2I_Borisov,450.250626566416,0.0332525684599528,0.0322486921301178,-3.018943727742444
2I_Borisov,450.8771929824561,0.0317860178853913,0.030834278781039,-2.994206785461219
2I_Borisov,451.5037593984962,0.0304499223770676,0.0295460727003566,-2.968315207895963
2I_Borisov,452.1303258145363,0.0292437623382977,0.0283835949080976,-2.9413706083693287
2I_Borisov,452.75689223057645,0.0281673054550779,0.0273466570010237,-2.91347873286293
2I_Borisov,453.3834586466165,0.0272206222994993,0.0264353756576688,-2.884749045009796
2I_Borisov,454.0100250626566,0.026404101353451,0.0256501865534647,-2.8552942964966093
2I_Borisov,454.6365914786968,0.0257184633958753,0.024991857630728,-2.825230084561757
2I_Borisov,455.2631578947368,0.0251647751911599,0.0244615016614964,-2.794674398325831
2I_Borisov,455.88972431077696,0.0247444624103572,0.0240605880342891,-2.763747155734974
2I_Borisov,456.516290726817,0.0244593217108592,0.0237909536889072,-2.7325697329344667
2I_Borisov,457.1428571428571,0.0243115318939958,0.0236548131164741,-2.7012644879194627
2I_Borisov,457.7694235588973,0.02430366405384,0.0236547673351568,-2.669954280332414
2I_Borisov,458.3959899749373,0.0244386906243741,0.0237938117454975,-2.638761989291745
2I_Borisov,459.0225563909775,0.0247199932261875,0.0240753427631368,-2.6078100311440644
2I_Borisov,459.64912280701753,0.0251513692081199,0.0245031631210393,-2.577219879032599
2I_Borisov,460.2756892230576,0.0257370367738475,0.0250814857282447,-2.547111586167255
2I_Borisov,460.90225563909775,0.0264816385784171,0.0258149359677886,-2.517603314667335
2I_Borisov,461.5288220551378,0.0273902436752848,0.0267085523128746,-2.4888108718259745
2I_Borisov,462.155388471178,0.0284683476906141,0.0277677851377503,-2.4608472556162284
2I_Borisov,462.781954887218,0.0297218710985387,0.0289984935981515,-2.433822211222579
2I_Borisov,463.4085213032581,0.0311571554689258,0.0304069404557486,-2.4078418003381987
2I_Borisov,464.0350877192983,0.0327809575579768,0.0319997847218375,-2.383007984918359
2I_Borisov,464.6616541353383,0.0346004411119062,0.0337840719976813,-2.359418227023553
2I_Borisov,465.28822055137846,0.0366231662550398,0.0357672223924965,-2.337165106322748
2I_Borisov,465.91478696741854,0.0388570763360795,0.037957015905162,-2.3163359567579582
2I_Borisov,466.5413533834586,0.0413104821101001,0.0403615751623905,-2.297012523796019
2I_Borisov,467.1679197994988,0.0439920431391499,0.0429893454143538,-2.279270643612737
2I_Borisov,467.7944862155388,0.0469107463012271,0.0458490716986681,-2.263179945468476
2I_Borisov,468.42105263157896,0.0500758813059556,0.0489497730952103,-2.2488035784432
2I_Borisov,469.04761904761904,0.0534970131255497,0.0523007140074474,-2.2361979636034666
2I_Borisov,469.6741854636591,0.0571839512617086,0.0559113724208359,-2.225412572573962
2I_Borisov,470.3007518796993,0.061146715782917,0.059791405105288,-2.216489733382625
2I_Borisov,470.9273182957393,0.0653955000822989,0.0639506097467022,-2.209464464341313
2I_Borisov,471.55388471177946,0.0699406303236675,0.0683988840120096,-2.2043643366139696
2I_Borisov,472.18045112781954,0.0747925215626929,0.0731461815729786,-2.2012093660116427
2I_Borisov,472.8070175438596,0.0799616305511893,0.0782024651360911,-2.200011934439025
2I_Borisov,473.43358395989975,0.0854584052552668,0.0835776565489223,-2.2007767413007957
2I_Borisov,474.0601503759398,0.091293231142489,0.089281584077559,-2.203500785058471
2I_Borisov,474.68671679198,0.0974763743190833,0.0953239269744441,-2.208173375010162
2I_Borisov,475.31328320802,0.1040179216255143,0.1017141574814457,-2.2147761732469786
2I_Borisov,475.9398496240601,0.1109277178272814,0.1084614804387824,-2.223283266621454
2I_Borisov,476.56641604010025,0.1182153000673406,0.1155747706963597,-2.2336612684455184
2I_Borisov,477.1929824561403,0.1258898297769956,0.1230625085499826,-2.2458694495189064
2I_Borisov,477.81954887218046,0.1339600222731604,0.1309327134504925,-2.2598598979737856
2I_Borisov,478.4461152882205,0.1424340743013061,0.1391928762588947,-2.275577707308252
2I_Borisov,479.0726817042606,0.1513195898149971,0.1478498903448411,-2.292961191870778
2I_Borisov,479.6992481203008,0.1606235043142645,0.1569099818490274,-2.3119421289499016
2I_Borisov,480.3258145363409,0.1703520080960011,0.1663786394520705,-2.3324460265190665
2I_Borisov,480.95238095238096,0.1805104687996725,0.1762605440129146,-2.354392415585835
2I_Borisov,481.578947368421,0.1911033536606329,0.1865594984585837,-2.3776951659981336
2I_Borisov,482.2055137844611,0.2021341519108618,0.1972783583239532,-2.402262824468103
